@RELATION Jelly99999

@ATTRIBUTE countlinecode REAL
@ATTRIBUTE countclassbase REAL
@ATTRIBUTE countclasscoupled REAL
@ATTRIBUTE countclassderived REAL
@ATTRIBUTE countdeclmethodall REAL
@ATTRIBUTE countdeclmethod REAL
@ATTRIBUTE maxinheritancetree REAL
@ATTRIBUTE percentlackofcohesion REAL
@ATTRIBUTE countdeclinstancemethod REAL
@ATTRIBUTE countdeclinstancevariable REAL
@ATTRIBUTE defect {0.0,1.0}

@DATA
8.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,1.0
38.0,0.0,14.0,1.0,35.0,35.0,0.0,0.0,35.0,0.0,1.0
24.0,1.0,4.0,0.0,14.0,1.0,4.0,0.0,1.0,0.0,1.0
6.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0
74.0,2.0,11.0,0.0,6.0,6.0,1.0,38.0,6.0,3.0,1.0
17.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
101.0,2.0,5.0,0.0,7.0,7.0,1.0,64.0,7.0,4.0,1.0
35.0,1.0,6.0,0.0,849.0,7.0,4.0,28.0,7.0,1.0,1.0
6.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
10.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
771.0,1.0,22.0,0.0,66.0,66.0,1.0,93.0,65.0,40.0,1.0
34.0,1.0,0.0,0.0,4.0,4.0,1.0,18.0,4.0,4.0,1.0
24.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0
76.0,2.0,7.0,0.0,5.0,5.0,1.0,60.0,5.0,1.0,1.0
90.0,1.0,6.0,0.0,25.0,12.0,4.0,16.0,12.0,1.0,1.0
4309.0,6.0,85.0,2.0,1054.0,183.0,4.0,97.0,181.0,95.0,1.0
16.0,1.0,2.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0
21.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0
21.0,2.0,5.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0
41.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
207.0,2.0,11.0,0.0,9.0,9.0,1.0,51.0,9.0,3.0,1.0
19.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
26.0,1.0,6.0,0.0,13.0,4.0,2.0,95.0,4.0,5.0,0.0
68.0,1.0,6.0,0.0,11.0,2.0,2.0,0.0,2.0,0.0,1.0
4.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0
35.0,2.0,6.0,0.0,6.0,6.0,1.0,0.0,6.0,1.0,1.0
8.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
16.0,2.0,6.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0
347.0,2.0,7.0,0.0,8.0,8.0,1.0,57.0,8.0,7.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
269.0,1.0,8.0,0.0,15.0,15.0,1.0,62.0,15.0,8.0,1.0
3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
76.0,1.0,4.0,0.0,12.0,4.0,3.0,32.0,4.0,10.0,1.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
13.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
22.0,1.0,6.0,0.0,26.0,3.0,2.0,0.0,3.0,0.0,1.0
10.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
346.0,1.0,14.0,2.0,673.0,29.0,3.0,88.0,29.0,9.0,1.0
311.0,1.0,17.0,2.0,895.0,24.0,4.0,94.0,24.0,11.0,1.0
25.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0
34.0,1.0,2.0,0.0,12.0,4.0,3.0,25.0,4.0,2.0,1.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
103.0,1.0,4.0,1.0,823.0,10.0,3.0,0.0,10.0,0.0,1.0
28.0,1.0,3.0,0.0,13.0,4.0,2.0,25.0,4.0,2.0,0.0
142.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78.0,1.0,2.0,1.0,7.0,5.0,2.0,50.0,4.0,1.0,0.0
62.0,1.0,5.0,0.0,11.0,4.0,3.0,50.0,3.0,2.0,0.0
536.0,1.0,18.0,0.0,29.0,24.0,3.0,83.0,23.0,14.0,1.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40.0,2.0,1.0,0.0,5.0,5.0,1.0,40.0,5.0,2.0,0.0
4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,50.0,1.0,3.0,0.0,1.0,0.0,1.0
35.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
59.0,1.0,1.0,0.0,5.0,5.0,1.0,19.0,5.0,3.0,0.0
3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
54.0,1.0,6.0,0.0,22.0,1.0,2.0,0.0,1.0,0.0,0.0
474.0,2.0,23.0,0.0,834.0,21.0,3.0,87.0,21.0,18.0,1.0
11.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
14.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0
153.0,1.0,11.0,0.0,28.0,17.0,2.0,75.0,17.0,5.0,0.0
69.0,5.0,9.0,0.0,5.0,5.0,1.0,0.0,5.0,0.0,0.0
14.0,0.0,4.0,3.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0
560.0,1.0,20.0,3.0,871.0,58.0,3.0,95.0,58.0,26.0,1.0
10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
37.0,1.0,4.0,1.0,5.0,3.0,2.0,0.0,3.0,1.0,0.0
3.0,0.0,2.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
12.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
618.0,3.0,24.0,2.0,926.0,55.0,4.0,94.0,55.0,22.0,1.0
8.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
29.0,1.0,2.0,0.0,12.0,4.0,3.0,0.0,4.0,1.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
12.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
12.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
14.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
158.0,1.0,14.0,0.0,946.0,20.0,5.0,84.0,20.0,10.0,1.0
12.0,1.0,3.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
9.0,1.0,2.0,0.0,40.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
143.0,2.0,2.0,0.0,10.0,8.0,2.0,60.0,8.0,7.0,0.0
164.0,1.0,12.0,0.0,602.0,10.0,2.0,79.0,10.0,12.0,1.0
10.0,1.0,5.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
360.0,2.0,20.0,0.0,21.0,21.0,1.0,87.0,19.0,24.0,1.0
12.0,2.0,3.0,0.0,2.0,2.0,1.0,25.0,2.0,2.0,1.0
234.0,2.0,9.0,21.0,38.0,27.0,2.0,82.0,26.0,10.0,1.0
55.0,1.0,3.0,0.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0
560.0,2.0,35.0,2.0,1024.0,73.0,4.0,93.0,73.0,18.0,1.0
5.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
10.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
15.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0
7.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
75.0,1.0,5.0,0.0,30.0,4.0,6.0,0.0,4.0,0.0,0.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
150.0,1.0,7.0,0.0,36.0,10.0,6.0,0.0,10.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
54.0,3.0,6.0,0.0,405.0,7.0,5.0,67.0,7.0,7.0,1.0
36.0,3.0,5.0,32.0,11.0,11.0,1.0,63.0,11.0,1.0,1.0
44.0,3.0,3.0,2.0,14.0,14.0,1.0,71.0,14.0,1.0,0.0
21.0,1.0,5.0,4.0,942.0,5.0,3.0,0.0,5.0,0.0,1.0
886.0,1.0,26.0,0.0,895.0,53.0,4.0,94.0,53.0,38.0,1.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
184.0,1.0,10.0,0.0,607.0,15.0,2.0,81.0,15.0,18.0,1.0
96.0,2.0,10.0,0.0,22.0,11.0,2.0,74.0,11.0,5.0,1.0
6.0,1.0,1.0,0.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0
11.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0
10.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
21.0,1.0,5.0,0.0,967.0,5.0,5.0,0.0,5.0,0.0,1.0
5.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
152.0,2.0,12.0,0.0,954.0,17.0,3.0,81.0,17.0,6.0,1.0
149.0,1.0,13.0,0.0,957.0,20.0,3.0,90.0,20.0,13.0,1.0
8.0,1.0,3.0,0.0,40.0,1.0,2.0,0.0,1.0,0.0,1.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200.0,2.0,16.0,5.0,962.0,20.0,4.0,86.0,20.0,6.0,1.0
3.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
30.0,1.0,2.0,0.0,12.0,4.0,3.0,25.0,4.0,1.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
204.0,3.0,11.0,2.0,34.0,23.0,2.0,82.0,23.0,9.0,0.0
13.0,1.0,2.0,0.0,11.0,3.0,2.0,0.0,3.0,0.0,0.0
12.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
36.0,1.0,3.0,0.0,11.0,4.0,2.0,0.0,4.0,1.0,0.0
6.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
266.0,3.0,10.0,1.0,48.0,34.0,2.0,88.0,34.0,7.0,0.0
104.0,1.0,4.0,0.0,8.0,8.0,1.0,42.0,8.0,5.0,0.0
17.0,1.0,4.0,0.0,11.0,3.0,2.0,0.0,3.0,0.0,0.0
12.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
476.0,1.0,24.0,0.0,882.0,40.0,4.0,90.0,40.0,18.0,1.0
32.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
33.0,1.0,2.0,0.0,11.0,3.0,3.0,0.0,3.0,3.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
166.0,1.0,15.0,0.0,947.0,10.0,3.0,83.0,10.0,8.0,1.0
12.0,1.0,3.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,1.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0
284.0,1.0,17.0,0.0,870.0,22.0,4.0,76.0,22.0,8.0,1.0
80.0,1.0,12.0,0.0,946.0,9.0,3.0,87.0,9.0,6.0,1.0
9.0,1.0,2.0,0.0,10.0,2.0,2.0,0.0,2.0,0.0,0.0
10.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
33.0,1.0,2.0,0.0,2.0,2.0,1.0,16.0,2.0,3.0,0.0
5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
7.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
230.0,1.0,10.0,0.0,11.0,11.0,1.0,71.0,11.0,29.0,1.0
57.0,1.0,12.0,4.0,951.0,14.0,3.0,0.0,14.0,0.0,1.0
2787.0,1.0,78.0,0.0,77.0,77.0,1.0,96.0,77.0,47.0,1.0
77.0,2.0,14.0,0.0,20.0,7.0,2.0,57.0,7.0,2.0,0.0
24.0,2.0,3.0,0.0,42.0,3.0,2.0,0.0,3.0,1.0,1.0
74.0,1.0,14.0,0.0,7.0,7.0,1.0,69.0,7.0,6.0,0.0
5.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0
9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
58.0,2.0,13.0,0.0,20.0,7.0,2.0,64.0,7.0,2.0,1.0
54.0,2.0,7.0,0.0,4.0,4.0,1.0,25.0,4.0,2.0,1.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
43.0,1.0,4.0,0.0,75.0,4.0,2.0,50.0,4.0,4.0,1.0
238.0,2.0,14.0,3.0,617.0,25.0,2.0,87.0,25.0,22.0,1.0
4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
9.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
12.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0
100.0,1.0,9.0,0.0,629.0,12.0,3.0,88.0,12.0,3.0,1.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
35.0,2.0,7.0,0.0,6.0,6.0,1.0,50.0,6.0,1.0,0.0
77.0,2.0,14.0,3.0,13.0,13.0,1.0,62.0,13.0,4.0,0.0
73.0,2.0,4.0,0.0,7.0,7.0,1.0,66.0,7.0,9.0,0.0
90.0,2.0,12.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,1.0
35.0,1.0,6.0,0.0,623.0,6.0,3.0,0.0,6.0,0.0,1.0
130.0,2.0,13.0,0.0,13.0,13.0,1.0,81.0,13.0,8.0,0.0
33.0,1.0,6.0,0.0,623.0,6.0,3.0,0.0,6.0,0.0,1.0
370.0,2.0,31.0,0.0,28.0,15.0,2.0,83.0,15.0,7.0,1.0
15.0,1.0,7.0,0.0,73.0,2.0,2.0,0.0,2.0,0.0,1.0
36.0,1.0,8.0,0.0,15.0,4.0,2.0,75.0,4.0,1.0,1.0
8.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
17.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
21.0,0.0,3.0,2.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
511.0,2.0,12.0,0.0,37.0,26.0,2.0,76.0,26.0,5.0,0.0
46.0,3.0,2.0,0.0,5.0,5.0,1.0,55.0,4.0,4.0,0.0
12.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
12.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
49.0,1.0,2.0,0.0,6.0,6.0,1.0,62.0,4.0,3.0,0.0
71.0,1.0,1.0,0.0,9.0,9.0,1.0,64.0,4.0,4.0,0.0
523.0,1.0,27.0,0.0,1208.0,46.0,6.0,91.0,41.0,14.0,1.0
10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,1.0,4.0,0.0,11.0,3.0,3.0,0.0,3.0,1.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
690.0,1.0,33.0,0.0,30.0,30.0,1.0,87.0,30.0,35.0,1.0
16.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
35.0,2.0,3.0,0.0,3.0,3.0,1.0,33.0,3.0,2.0,1.0
112.0,1.0,10.0,4.0,7.0,7.0,1.0,70.0,7.0,4.0,1.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,1.0,2.0,0.0
5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
38.0,1.0,6.0,0.0,41.0,2.0,2.0,0.0,2.0,0.0,1.0
11.0,1.0,5.0,0.0,40.0,1.0,2.0,0.0,1.0,0.0,1.0
3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
373.0,1.0,17.0,36.0,842.0,29.0,3.0,88.0,29.0,12.0,1.0
22.0,1.0,3.0,1.0,25.0,5.0,3.0,60.0,5.0,1.0,1.0
846.0,2.0,26.0,0.0,964.0,69.0,5.0,95.0,68.0,20.0,1.0
6.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
63.0,2.0,5.0,0.0,7.0,7.0,1.0,42.0,7.0,2.0,0.0
11.0,1.0,2.0,0.0,12.0,3.0,2.0,0.0,3.0,0.0,0.0
5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
1489.0,1.0,26.0,0.0,878.0,65.0,3.0,90.0,51.0,7.0,1.0
9.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0
9.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0
9.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
9.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0
41.0,1.0,5.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0
20.0,1.0,3.0,0.0,11.0,4.0,2.0,25.0,4.0,1.0,1.0
13.0,1.0,2.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0
12.0,1.0,2.0,7.0,5.0,5.0,1.0,0.0,5.0,0.0,0.0
13.0,1.0,2.0,0.0,2.0,2.0,1.0,16.0,2.0,3.0,0.0
25.0,1.0,2.0,0.0,4.0,4.0,2.0,50.0,3.0,2.0,0.0
447.0,1.0,14.0,0.0,40.0,40.0,1.0,93.0,40.0,20.0,0.0
32.0,1.0,3.0,0.0,2.0,2.0,1.0,12.0,2.0,4.0,1.0
43.0,1.0,6.0,1.0,7.0,7.0,1.0,42.0,7.0,3.0,0.0
41.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,6.0,2.0,0.0
113.0,1.0,7.0,0.0,35.0,15.0,3.0,53.0,15.0,2.0,1.0
16.0,1.0,0.0,0.0,4.0,4.0,1.0,25.0,4.0,1.0,0.0
37.0,1.0,1.0,0.0,4.0,4.0,1.0,58.0,2.0,3.0,0.0
46.0,1.0,3.0,0.0,7.0,7.0,1.0,42.0,7.0,3.0,0.0
9.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0
1412.0,1.0,30.0,0.0,1120.0,66.0,5.0,91.0,66.0,12.0,1.0
185.0,3.0,7.0,0.0,20.0,20.0,1.0,65.0,20.0,5.0,0.0
6.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
995.0,1.0,24.0,2.0,907.0,65.0,4.0,94.0,63.0,18.0,1.0
26.0,1.0,5.0,2.0,657.0,6.0,3.0,0.0,6.0,0.0,1.0
38.0,1.0,8.0,0.0,885.0,7.0,6.0,0.0,7.0,0.0,1.0
653.0,1.0,27.0,8.0,651.0,59.0,2.0,93.0,58.0,24.0,1.0
74.0,1.0,3.0,1.0,601.0,9.0,2.0,59.0,9.0,3.0,1.0
1083.0,1.0,16.0,36.0,866.0,53.0,3.0,91.0,53.0,15.0,1.0
48.0,1.0,7.0,4.0,26.0,6.0,3.0,58.0,6.0,2.0,1.0
4.0,1.0,0.0,6.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0
630.0,1.0,34.0,1.0,55.0,55.0,1.0,93.0,55.0,27.0,1.0
34.0,1.0,3.0,0.0,1168.0,6.0,6.0,50.0,6.0,2.0,1.0
5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
12.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
12.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
15.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
12.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
2235.0,1.0,38.0,4.0,1162.0,108.0,5.0,95.0,108.0,16.0,1.0
14.0,1.0,0.0,0.0,3.0,3.0,1.0,33.0,3.0,2.0,0.0
5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
12.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0
75.0,1.0,11.0,0.0,17.0,2.0,4.0,0.0,2.0,0.0,0.0
9.0,1.0,4.0,0.0,40.0,2.0,3.0,0.0,2.0,0.0,0.0
17.0,1.0,4.0,0.0,173.0,3.0,3.0,0.0,3.0,0.0,1.0
11.0,1.0,1.0,0.0,594.0,2.0,2.0,50.0,2.0,1.0,1.0
465.0,1.0,30.0,1.0,870.0,28.0,4.0,90.0,28.0,32.0,1.0
9.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
17.0,1.0,3.0,0.0,40.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
23.0,2.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
8.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
8.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
12.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,10.0,0.0,1.0
136.0,1.0,11.0,0.0,1036.0,12.0,5.0,58.0,12.0,1.0,1.0
42.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
5.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
1662.0,1.0,43.0,0.0,932.0,66.0,4.0,94.0,66.0,54.0,1.0
10.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
448.0,1.0,13.0,0.0,21.0,16.0,2.0,79.0,16.0,3.0,1.0
7.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
11.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
12.0,1.0,3.0,0.0,953.0,2.0,4.0,0.0,2.0,0.0,1.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
46.0,1.0,4.0,0.0,43.0,3.0,4.0,0.0,3.0,0.0,1.0
10.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
11.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
9.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
70.0,2.0,3.0,0.0,4.0,4.0,1.0,25.0,4.0,4.0,0.0
7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
487.0,1.0,7.0,0.0,32.0,32.0,1.0,69.0,32.0,5.0,1.0
302.0,1.0,7.0,0.0,23.0,23.0,1.0,77.0,21.0,16.0,1.0
66.0,3.0,11.0,0.0,13.0,13.0,1.0,80.0,13.0,6.0,1.0
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
721.0,1.0,26.0,3.0,71.0,71.0,1.0,95.0,71.0,42.0,1.0
10.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
71.0,1.0,6.0,0.0,848.0,6.0,4.0,0.0,6.0,0.0,1.0
682.0,1.0,40.0,1.0,644.0,52.0,2.0,91.0,52.0,28.0,1.0
5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
